7.066403865814209	0.00043773651123046875	18.073333263397217
0.0012793540954589844	0.00024700164794921875	0.9191100597381592
0.001338958740234375	0.0002155303955078125	0.29135608673095703
0.0013568401336669922	0.0002067089080810547	0.32119250297546387
0.001298666000366211	0.00017142295837402344	0.5584874153137207
0.0011720657348632812	0.00020241737365722656	0.39601612091064453
0.001140594482421875	0.00021982192993164062	0.32479071617126465
0.0009613037109375	0.00020456314086914062	0.5653517246246338
0.0009419918060302734	0.00022935867309570312	0.4060251712799072
0.0008969306945800781	0.0002346038818359375	0.33234667778015137
0.0011584758758544922	0.0002396106719970703	0.3228788375854492
0.0015125274658203125	0.0002627372741699219	0.3983883857727051
0.0010251998901367188	0.0001506805419921875	0.3144192695617676
0.0013835430145263672	0.00024700164794921875	0.3477656841278076
0.0012729167938232422	0.0007371902465820312	0.31714367866516113
0.0009551048278808594	0.0001399517059326172	0.41911911964416504
0.0012364387512207031	0.00015163421630859375	0.4077448844909668
0.0009579658508300781	0.004811286926269531	0.339385986328125
0.0029189586639404297	0.0034911632537841797	0.39527297019958496
0.0011441707611083984	0.004612922668457031	0.42092251777648926
0.0010826587677001953	0.0002772808074951172	0.32290124893188477
0.001058816909790039	0.00016927719116210938	0.3375420570373535
0.0026693344116210938	0.0005059242248535156	0.32122087478637695
0.001657247543334961	0.00033354759216308594	0.32985568046569824
0.0013089179992675781	0.00022673606872558594	0.3273661136627197
0.0013790130615234375	0.00012063980102539062	0.32460522651672363
0.0009133815765380859	0.00567626953125	0.40095973014831543
0.0010297298431396484	0.003823995590209961	0.32062625885009766
0.004518985748291016	0.0002346038818359375	0.40651774406433105
0.0009777545928955078	0.0002815723419189453	0.33689045906066895
0.0009877681732177734	0.0009751319885253906	0.3828468322753906
0.0011675357818603516	0.00025773048400878906	0.27110934257507324
0.0009672641754150391	0.00015020370483398438	0.39411163330078125
0.0009970664978027344	0.00028133392333984375	0.4563462734222412
0.001127481460571289	0.0002002716064453125	0.38915014266967773
0.0010519027709960938	0.000156402587890625	0.3378002643585205
0.003188610076904297	0.00017189979553222656	0.37676239013671875
0.0009479522705078125	0.00015735626220703125	0.3290410041809082
0.0010845661163330078	0.00016260147094726562	0.39735984802246094
0.0009412765502929688	0.00011706352233886719	0.32407689094543457
0.0010879039764404297	0.0002589225769042969	0.3953361511230469
0.0021741390228271484	0.0001494884490966797	0.3322138786315918
0.0010828971862792969	0.00041413307189941406	0.32665395736694336
0.0010797977447509766	0.00039315223693847656	0.3411519527435303
0.0010020732879638672	0.0003178119659423828	0.38273143768310547
0.0012450218200683594	0.0003414154052734375	0.3249223232269287
0.0013651847839355469	0.0009441375732421875	0.33175230026245117
0.001310110092163086	0.00030684471130371094	0.33963656425476074
0.002693653106689453	0.0004513263702392578	0.384157657623291
0.0009446144104003906	0.0002493858337402344	0.44104790687561035
0.0011324882507324219	0.0003056526184082031	0.3748505115509033
0.0011265277862548828	0.0002040863037109375	0.3379092216491699
0.0009949207305908203	0.00020837783813476562	0.3237130641937256
0.0010178089141845703	0.00023365020751953125	0.33371806144714355
0.001232147216796875	0.0006422996520996094	0.3229811191558838
0.0010902881622314453	0.00019598007202148438	0.33160877227783203
0.001312255859375	0.00032210350036621094	0.3830411434173584
0.001239776611328125	0.0002899169921875	0.33031249046325684
0.0009434223175048828	0.0001709461212158203	0.3267204761505127
0.0012044906616210938	0.0005061626434326172	0.32543396949768066
0.0010800361633300781	0.0002620220184326172	0.3412935733795166
0.0009789466857910156	0.0002415180206298828	0.4023728370666504
0.001558065414428711	0.0002162456512451172	0.33132290840148926
0.0010106563568115234	0.00024771690368652344	0.3204376697540283
0.0013129711151123047	0.001291513442993164	0.3294076919555664
0.0019690990447998047	0.0005152225494384766	0.3432888984680176
0.003911256790161133	0.00023293495178222656	0.40453076362609863
0.003571748733520508	0.00015854835510253906	0.3391244411468506
0.0022125244140625	0.0002732276916503906	0.33710408210754395
0.0013833045959472656	0.0002720355987548828	0.3164055347442627
0.0026862621307373047	0.00016760826110839844	0.3863341808319092
