30.38151216506958	16.852354063819767	Wed Mar  4 20:22:24 2020
0.44328999519348145	1155.000125316451	Wed Mar  4 20:22:25 2020
0.26062750816345215	1964.4894877285938	Wed Mar  4 20:22:25 2020
0.31420159339904785	1629.527064013774	Wed Mar  4 20:22:25 2020
0.3081552982330322	1661.499909090698	Wed Mar  4 20:22:25 2020
0.30936431884765625	1655.0066339490493	Wed Mar  4 20:22:26 2020
0.3030581474304199	1689.4447627993625	Wed Mar  4 20:22:26 2020
0.30753660202026367	1664.8424826072057	Wed Mar  4 20:22:26 2020
0.3084380626678467	1659.976708359003	Wed Mar  4 20:22:27 2020
0.30872011184692383	1658.4601402770634	Wed Mar  4 20:22:27 2020
0.3205437660217285	1597.2857820772385	Wed Mar  4 20:22:27 2020
0.2990989685058594	1711.8079763286441	Wed Mar  4 20:22:28 2020
0.31110143661499023	1645.7654634158305	Wed Mar  4 20:22:28 2020
0.31238555908203125	1639.0002198070583	Wed Mar  4 20:22:28 2020
0.3151435852050781	1624.6562647525209	Wed Mar  4 20:22:29 2020
0.30420780181884766	1683.0600561154913	Wed Mar  4 20:22:29 2020
0.3102734088897705	1650.1575234308784	Wed Mar  4 20:22:29 2020
0.31409215927124023	1630.0948141715714	Wed Mar  4 20:22:30 2020
0.30584716796875	1674.0387148273799	Wed Mar  4 20:22:30 2020
0.43524789810180664	1176.3411201591618	Wed Mar  4 20:22:30 2020
0.37180256843566895	1377.0749410209862	Wed Mar  4 20:22:31 2020
0.32823872566223145	1559.8403234323575	Wed Mar  4 20:22:31 2020
0.30409955978393555	1683.6591291476348	Wed Mar  4 20:22:31 2020
0.3089451789855957	1657.251948974001	Wed Mar  4 20:22:32 2020
0.36362600326538086	1408.0401164994053	Wed Mar  4 20:22:32 2020
0.33498668670654297	1528.4189501194276	Wed Mar  4 20:22:32 2020
0.3050715923309326	1678.2945802590416	Wed Mar  4 20:22:33 2020
0.38466358184814453	1331.0332044953625	Wed Mar  4 20:22:33 2020
0.37450242042541504	1367.1473722877276	Wed Mar  4 20:22:33 2020
0.3149533271789551	1625.637692371746	Wed Mar  4 20:22:34 2020
0.372117280960083	1375.9103008573315	Wed Mar  4 20:22:34 2020
0.31572556495666504	1621.6615213604089	Wed Mar  4 20:22:34 2020
0.3127751350402832	1636.9587689061602	Wed Mar  4 20:22:35 2020
0.31058382987976074	1648.5082310892212	Wed Mar  4 20:22:35 2020
0.30881237983703613	1657.9646200394827	Wed Mar  4 20:22:35 2020
0.38734960556030273	1321.8033338626742	Wed Mar  4 20:22:36 2020
